CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount
456333,C,1,18.92821212,9/27/2023 21:14,Cash,"85213 Dana Ridges Apt. 732
Susanstad, OR 29548",Clothing,1.987525125,18.55200915
661403,A,4,38.89138475,7/11/2023 7:49,Debit Card,"PSC 9826, Box 8922
APO AA 14701",Home Decor,5.336714423,147.2634504
817135,C,6,65.12700101,12/9/2023 16:41,Debit Card,"Unit 5106 Box 1126
DPO AA 07222",Home Decor,18.16052551,319.7975723
899932,B,6,52.55020412,10/16/2023 12:27,Debit Card,"86504 Debbie Alley
Turnerview, VT 31205",Home Decor,9.49697003,285.3571619
957899,D,8,39.89712353,12/14/2023 8:48,PayPal,"01733 James Ferry Apt. 887
East Sabrina, MS 77513",Clothing,0.970707319,316.0787139
280939,A,1,89.46565821,8/16/2023 8:32,Debit Card,"70030 Nicholas Roads
Lake Robertton, AK 58509",Electronics,15.36315155,75.72091356
864443,B,7,52.17019278,2/4/2024 20:46,Debit Card,"563 Stephanie Orchard
New Hannahbury, KY 28911",Electronics,1.503050409,359.7023394
362560,C,1,50.95420034,11/12/2023 14:55,Credit Card,"220 Sharp Expressway Suite 347
South Robert, WY 66973",Home Decor,6.126835567,47.83232028
802216,A,7,12.8491082,11/3/2023 12:18,Debit Card,"87629 Weaver Wells
Port Hectorburgh, AL 15360",Electronics,8.679159108,82.13739557
179797,C,3,67.54085484,6/6/2023 22:26,Cash,"17209 Sarah Turnpike
Hollowayborough, NM 01274",Electronics,11.67523701,178.9658999
862396,A,8,51.34103961,6/20/2023 10:56,Cash,"39254 Edwards Loop
North Penny, ND 06632",Clothing,16.14847086,344.4019743
670510,B,3,23.05694249,1/15/2024 23:41,Cash,"3833 Randall Canyon
West Amy, PA 15964",Electronics,2.169296999,67.67030679
166139,D,1,31.93652638,4/4/2024 22:13,PayPal,"43928 Danielle Streets Suite 538
Robertaville, MH 05466",Home Decor,0.839981409,31.6682655
539709,D,8,28.21273586,12/2/2023 20:07,PayPal,"744 Duffy Hill
Sandraburgh, DE 85655",Electronics,6.692486798,210.5968179
553966,B,3,20.98883988,10/2/2023 3:00,Debit Card,"8092 Felicia Expressway
Joseview, OR 96611",Electronics,12.27512164,55.23730277
563589,C,2,49.19872303,12/28/2023 21:13,Credit Card,"61088 Anthony Throughway Suite 657
Glennside, TN 62227",Books,5.315585546,93.16704564
408104,B,1,42.69583494,9/4/2023 15:43,Debit Card,"Unit 6567 Box 7874
DPO AE 93839",Home Decor,5.147038558,40.49826386
738315,B,3,42.41107406,5/22/2023 11:45,Cash,"62771 Lopez Village
East Abigail, MH 80320",Electronics,10.10036802,114.3821985
286835,B,2,32.63753512,2/26/2024 5:28,PayPal,"774 Albert Mews Apt. 256
South Patrickfort, OH 61537",Books,9.478806903,59.08777237
157406,D,2,49.27838802,2/11/2024 7:42,PayPal,"Unit 9683 Box 2628
DPO AE 39141",Books,6.476367242,92.17387728
583626,B,6,59.27707038,7/25/2023 5:25,Credit Card,"67800 Browning Ville
East Rebeccaland, IL 04572",Clothing,5.948265082,334.5066786
852962,D,1,65.03515945,12/29/2023 6:36,Cash,"2128 Juarez Pines
Lake Christopher, ID 06570",Clothing,7.343157462,60.25952529
849854,C,2,29.78431037,3/12/2024 0:21,Debit Card,"68333 Sandra Plains
South Heatherstad, NH 80913",Clothing,18.36599117,48.62825312
224977,D,6,75.5059056,5/22/2023 2:32,Cash,"1227 Brenda Street
Jonathanside, KY 65874",Books,14.86861264,385.6753499
890824,A,3,12.43261641,7/3/2023 2:27,PayPal,"6996 Valerie Run Apt. 017
South Lisa, LA 54936",Home Decor,7.809960558,34.38490192
879708,A,4,77.539621,7/1/2023 0:24,Cash,"83765 Colleen Parkway
East Joshua, SC 96280",Clothing,0.905191354,307.3509562
408897,D,1,35.46708407,5/29/2023 17:49,Debit Card,"35666 Thompson Canyon Apt. 292
Madisonland, AZ 33912",Clothing,6.072279777,33.3134235
422327,A,8,43.30007761,7/18/2023 12:52,PayPal,"2405 Sharon Ports
Jeffreyshire, ME 84409",Books,1.050787785,342.7606855
341565,B,7,62.26401972,7/8/2023 23:13,Debit Card,"051 Perez Heights Apt. 041
Ellisville, CA 35134",Home Decor,6.921389751,405.6813897
490256,C,7,64.94062543,2/20/2024 3:38,Cash,"5155 Kristina Terrace
Grahambury, SD 96793",Clothing,16.97387712,377.4237843
344295,B,3,47.90391917,6/17/2023 14:57,Cash,"USNV Lozano
FPO AP 55280",Electronics,1.1448647,142.0664523
298378,C,3,94.41090526,9/15/2023 16:39,Debit Card,"PSC 3542, Box 2961
APO AA 07100",Home Decor,5.962910162,266.3438034
847474,A,2,87.24928812,9/28/2023 23:20,Debit Card,"46549 Jason Court Apt. 208
New Timothyhaven, PA 13852",Electronics,1.214699558,172.3789428
330434,C,1,30.25329029,9/28/2023 14:11,Debit Card,"56425 Rios Circle
Lake Josephbury, SC 43261",Electronics,6.924230102,28.15848286
440391,C,7,63.00191746,2/9/2024 15:21,Debit Card,"668 Anthony Park Suite 415
Websterside, ME 53914",Books,7.768001342,406.7554936
789471,B,7,74.88865067,10/4/2023 22:20,Credit Card,"PSC 7414, Box 4751
APO AA 79663",Clothing,10.3325899,470.0549946
900127,D,2,29.52492242,12/1/2023 10:36,Cash,"755 Jonathan Squares
Rosalesberg, CO 75369",Electronics,11.36067865,52.34138173
201269,C,7,11.66053824,5/3/2023 14:06,PayPal,"23792 Mcpherson Dale Apt. 060
Gonzalezville, MS 34405",Books,13.53746492,70.57397874
651914,C,8,97.80440864,6/29/2023 9:52,Cash,"16245 Stone Shoal
Port Gary, MI 97141",Electronics,11.62333881,691.4901668
961447,B,1,96.25135736,6/26/2023 0:56,Cash,"USNS Wilson
FPO AP 58487",Books,5.767635435,90.69992997
862142,B,9,38.83129227,7/31/2023 8:36,Debit Card,"23043 Amy Run
Oconnormouth, OK 59691",Home Decor,4.835793244,332.5814213
788554,C,7,31.52033447,1/11/2024 14:09,Credit Card,"0545 Mary Skyway Apt. 449
Obrienmouth, MO 96737",Home Decor,0.248884207,220.0931974
306176,A,3,23.9153219,7/8/2023 17:59,Cash,"509 Woodward Turnpike
Port Michael, AR 21317",Clothing,12.55845539,62.73578062
